white white.png
basket basket.jpg
icecream icecream.png
ice_cream icecream.png
morning morning.png
checkout_counter checkout_counter.jpg
shopping_cart shopping_cart.png
cart shopping_cart.png
sunday sunday.jpg
push push.jpg
huangfeihong huangfeihong.jpeg
disneyland disneyland.jpg
peterpan peterpan.png
there there.png
float float.jpg
pirates pirates.jpg
restaurant restaurant.jpg
making_order making_order.png
congyoubing congyoubing.jpg
fanqieniunan fanqieniunan.jpeg
fried_chicken fried_chicken.jpg
kfc kfc.jpg
ahh ahh.png
eight 8.jpg
singing_rooster singing_rooster.jpg
pineapple pineapple.jpg
dustpan dustpan.jpg
carrot carrot.png
wok wok.png
goose goose.jpeg
sing singing.jpg
write write.png
tadpole tadpole.jpg
coke coke.jpg
cola coke.jpg
grandma grandma.jpeg
t-shirt t-shirt.png
floor floor.jpeg
calendar calendar2.png
coin coin.jpg
watermelon_skin watermelon_skin.jpg
mouse mouse.jpg
cry cry.jpg
donkey donkey.jpg
mandarin_orange mandarin_orange.jpg
number number2.jpg
couch couch.jpg
tortoise tortoise.jpg
jam jam.jpg
wig wig.jpeg
raise_hand raise_hand.png
seven 7.jpg
game game.png
snowwhite snowwhite.jpg
study study.png
sunset_glow sunset_glow.jpg
milk_bottle milk_bottle.png
thunder thunder.jpeg
shell shell.jpg
rose rose.jpg
queue queue.jpg
line_up queue.jpg
sunflower sunflower.jpeg
prawn prawn.jpg
dwarf dwarf.jpg
fall fall2.jpg
cover cover.jpg
chopsticks chopsticks.jpg
man_chopping_wood man_chopping_wood.jpg
scarf scarf.jpg
wardrobe wardrobe.jpg
wardrobes wardrobe.jpg
peach peach.jpg
red_date red_date.jpg
grass grass.gif
letters letters2.jpeg
root root.jpeg
kitchen kitchen.jpg
count count.jpg
ao ao.jpg
seagull seagull.jpeg
thief thief.jpeg
head head.jpg
hand hands.jpg
building_a_road building_a_road.jpg
nine 9.png
six 6.jpg
walk_a_dog walk_a_dog.jpg
make make.jpg
hedgehog hedgehog.jpg
village village.jpg
whiteboard_eraser whiteboard_eraser.jpg
coconut_tree coconut_tree.gif
band_aid band_aid.png
subway subway.jpg
tweezer tweezer.jpg
safety_helmet safety_helmet.jpg
plate plate.jpg
mountain mountain.jpg
rice_paddle rice_paddle.jpg
rice rice.jpg
en en.png
fountain fountain.jpg
basin basin.jpeg
train train.png
windy windy.jpg
gold_coin gold_coin.png
treasure treasure.jpeg
envelope envelope.jpg
jungle jungle.jpg
mosquito mosquito.png
pla pla.jpeg
huntun huntun.jpg
rolling rolling.jpg
net net.jpeg
friends friends.jpg
dragon dragon.png
hole hole.jpg
mirror mirror.jpg
farmer farmer.jpg
worker worker.png
dinosaur dinosaur.jpg
christmas xmas.jpg
bee bee.png
foot_print foot_print.png
wolf wolf.jpg
sheep sheep.jpg
tear tear.png
four 4.jpg
umbrella umbrella.png
goat goat.gif
eye eye.jpg
five 5.jpg
king king.gif
lock lock.jpg
pull_carrot pull_carrot.jpeg
climb climb.png
lighthouse lighthouse.jpg
sit_down sit_down.jpeg
playground playground.jpeg
lipstick lipstick.jpg
rectangle rectangle.jpeg
circle circle.png
sit sit_down.jpeg
class class.jpg
one 1.jpg
clothes t-shirt.png
put_on put_on_the_jacket.jpg
good good.svg
ruler ruler.jpg
furniture furnitures.jpg
fruit fruits.jpg
vegetable vegetables2.jpg
cruise_ship cruise_ship.jpg
doctor doctor.png
rainy rainy.png
nurse nurse.jpg
chef chef.jpg
rubik rubik.jpg
rubik's_cube rubik.jpg
square square.gif
balloon balloon.png
popped popped.png
tail tail2.png
volleyball volleyball.jpg
caterpillar caterpillar.jpg
crocodile crocodile.png
winter winter.jpg
mitten mitten.png
bouncing bounce2.jpg
count count.jpg
microwave_oven microwave_oven.png
washing_machine washing_machine.png
bricks bricks.jpg
house house.png
thermometer thermometer.jpg
rice_paddle rice_paddle.jpg
flipper flipper.jpg
lamp lamp.jpeg
light lamp.jpeg
jigsaw jigsaw.jpg
short_pants short_pants.gif
stationery stationery.jpg
parrots parrot.jpg
eagles eagle.jpeg
furnitures furnitures.jpg
tables table.png
chairs chair.png
peaches peach.jpg
pears pears.jpg
pear pears.jpg
apples apple.png
lions lion.png
cows cow.png
sheeps sheep.jpg
pigs pig.jpg
farm farm.jpg
fruits fruits.jpg
vegetables vegetables2.jpg
home home.png
taxi taxi.png
george_pig George_Pig.png
muddy_puddle muddy_puddle.jpg
twelve 12.jpg
seven_oclock 7oclock.png
eight_oclock 8oclock.png
twelve_oclock 12oclock.png
six_oclock 6oclock.png
ten_oclock 10oclock.gif
suzie_sheep suzie_sheep.JPG
bathroom bathroom.jpg
trampoline trampoline.jpg
toilet toilet.jpg
bathtub bathtub.jpeg
cooker cooker.png
hamsters hamster.jpeg
hamster hamster.jpeg
pets pets.jpg
knife knife.png
tulip tulip.jpg
sculpture_park sculpture_park.jpg
when when.png
balcony balcony.png
living_room living_room.jpg
bedroom bedroom.jpg
cake cake.jpg
david david.jpg
weather weather.jpg
road road.jpeg
crossing crossing.gif
bus_stop bus_stop.jpg
driver driver.jpg
money money.jpg
snacks snacks.jpg
animals animals.jpg
wild_animals wild_animals.jpg
farm_animals farm_animals.jpg
pets pets.jpg
green_pepper green_pepper.jpg
potato potato.jpg
tomato tomato.jpg
steak beef_steak.jpeg
peanuts huangfeihong.jpeg
cherry cherry.jpg
spoon spoon.jpg
soup soup.jpg
tv tv.jpg
kettle kettle.jpg
bowl bowl.jpeg
rectangle_plate rectangle_plate.jpg
round_table round_table.jpg
starfruit starfruit.jpg
red_apple red_apple.jpg
yellow_banana yellow_banana.jpg
orange_carrot orange_carrot.jpg
round_cabbage round_cabbage.jpg
yellow_duck yellow_duck.jpg
yellow_chick yellow_chick.jpg
white_swan white_swan.jpg
black_dog black_dog.jpg
yellow_dog yellow_dog.jpg
black_cat black_cat.jpg
green_clip green_clip.png
black_rubber black_rubber.jpg
red_pencil red_pencil.jpg
durian durian.jpeg
mango mango.jpg
yellow_pineapple yellow_pineapple.jpg
straw straw.jpg
soup soup.jpeg
tea_cup tea_cup.jpg
plastic_cup plastic_cup.jpg
paper_cup paper_cup.jpg
brown_bear brown_bear.jpg
black_bear black_bear.gif
polar_bear polar_bear.jpg
yellow_monkey yellow_monkey.jpg
brown_dog brown_dog.jpg
crow crow.png
slide slide.png
helmet helmet.jpg
teeth teeth.jpg
goldfish goldfish.jpg
fish_scale fish_scale.jpg
feather feather.jpg
wing wing.png
four_legs four_legs.jpg
peacock peacock.png
whale whale.png
two_feet two_feet.gif
two_legs two_feet.gif
beaks beaks.gif
beak beak.png
pork_ribs_soup pork_ribs_soup.jpg
soya_bean soya_bean.jpg
wheat wheat.jpg
crosswalk crossing.gif
fire_engine fire_engine.png
traffic_light red_light.jpg
ambulance ambulance.png
bicycle bike.png
junction junction.jpg
traffic_police traffic_police.jpg
motorcycle motorcycle.jpg
stethoscope stethoscope.png
patient patient2.jpeg
injection injector.png
wards wards.jpg
iv_drip iv_drip.jpg
hospital_pharmacy hospital_pharmacy.jpg
medicine medicine.jpg
get_on_the_bus get_on_bus.png
subway_queue subway_queue.jpg
how_to_line_up line_up.jpg
garbage_truck garbage_truck.jpeg
oil_truck youguanche.jpg
amazon_explorer amazon_explorer.jpeg
your your.png
they they.jpg
switch switch.jpg
pizza pizza.jpg
petzl petzl.jpg
rope_net rope_net.jpg
fin fin.gif
cutter_knife cutter_knife.jpg
fan fan.png
mouthing mouthing.jpg
wet_street wet_street.jpg
between between.png
eggs eggs.jpeg
bear bear.jpg
desk desk2.png
tap tap.jpg
air_conditioner air_conditioner.jpg
red_hat red_hat.jpg
yes yes.png
no no.png
trampoline trampoline.jpg
programmer programmer.jpg
play_piano play_piano.jpg
badam badam.jpeg
macadamia_nut macadamia_nut.jpg
macademia_nut macadamia_nut.jpg
quilt quilt.jpeg
carton_box carton_box.jpg
mug mug.jpeg
spectacles spectacles.jpg
plastic_basket plastic_basket.jpg
plastic_basin plastic_basin.jpg
lollipop lollipop.jpg
birthday birthday.png
appliances electric_appliances.jpg
new_year new_year.jpg
watch_tv watching_tv.gif
watch_movie watching_movie.jpg
forking_path forking_road.png
red_car red_car.jpg
round_table round_table.jpg
letters letters.jpeg
timer timer.jpg
pedestrian pedestrian.jpg
arrival_hall arrival_hall.jpg
chicken_and_duck chicken_and_duck.jpg
cat_and_dog cat_and_dog.png
blue_bowl blue_bowl.jpg
blue_fork blue_fork.jpg
blue_fork2 blue_fork2.jpg
blue_plate blue_plate.jpg
blue_plate2 blue_plate2.jpg
blue_round_table blue_round_table.JPG
blue_stool blue_stool.jpeg
brown_door brown_door.jpg
brown_stool brown_stool.jpeg
brown_stool2 brown_stool2.jpg
brown_table brown_table.jpg
green_bowl green_bowl.jpg
green_bowl2 green_bowl2.jpg
green_fork green_fork.jpg
green_fork2 green_fork2.jpg
green_plate green_plate.jpg
green_plate2 green_plate2.jpg
green_spoon green_spoon.jpg
green_spoon2 green_spoon2.jpg
green_square_bowl green_square_bowl.jpg
green_square_bowl2 green_square_bowl2.jpg
green_square_plate green_square_plate.jpg
green_square_plate2 green_square_plate2.jpg
red_rectangular_stool red_rectangular_stool.jpg
red_rectangular_table red_rectangular_table.jpg
red_square_stool red_square_stool.jpg
red_stool red_stool.JPG
equal equal.jpg
entrance entrance.png
hit hit.jpg
kid child.png
fox fox.png
bug ladybug.jpg
cook cooking.jpg
watch watch.jpg
swan swan.jpg
scooter scooter.jpg
burger burger.jpeg
three 3.jpg
two 2.jpg
throw throw.jpg
wall wall.jpg
long long_neck.jpg
hen hen.png
ten 10.jpg
he he.png
kite kite.svg
cone icecream.png
pipe pipe.jpg
gate gate.jpg
skate skate.jpeg
shaver shaver.svg
grape grape.jpeg
smoke smoke.jpg
flute flute.jpg
leg leg.jpg
dad ZhouHui.png
that that.png
cut cut.jpg
web web.jpg
boat boat.jpg
foot foot.jpg
dig dig.jpg
coat coat.jpeg
chin chin.jpg
catch catch.jpg
kick kick.jpg
witch witch.png
look_back look_back.jpg
score exam_score.jpg
i_wanna_pee i_wanna_pee.png
equilateral_triangle equilateral_triangle.jpg
classmate classmate.jpg
shanghai shanghai.jpg
same same.png
bin dustbin.jpg
pin pin.jpg
dirty dirty_hands.jpg
ape ape.png
lake lake.png
ice ice.jpeg
ride ride.jpg
hive hive.png
bun bun.jpeg
gun gun.jpg
corn corn.jpg
wake wake_up.jpeg
horn horn.jpg
ant ant.jpg
dress dress.jpg
paw paw.png
claw claw.gif
crawl crawl.png
drum drum.gif
automatic_door automatic_door.jpg
china china_map.jpg
foreigner foreigner.jpeg
roller_coaster_rails roller_coaster_rails.jpg
study study.png
battery battery.jpg
france france.jpg
baguette baguet.jpg
go_to_school go_to_school.jpg
compare_height compare_height.png
cross_bridge cross_bridge.jpg
seed seed.jpg
teapot teapot.jpg
pot pot.jpeg
short short.jpg
hot hot.png
fetch fetch.jpg
thumb thumb.jpg
nod yes.png
man man.jpg
slope slope.jpg
she she.png
handle handle2.jpg
bright bright.jpg
fight fight2.jpeg
call call.png
cicada cicada2.jpg
story_book story_book.jpg
tunnel tunnel.jpg
ask ask.png
oriental_pearl oriental_pearl.jpg
subway_station subway_station.jpg
install_bulb install_bulb.jpeg
princess princess.jpg
rooster rooster.jpg
enter enter.jpg
angel angel.jpg
success success.jpg
dark_clouds dark_clouds.jpeg
field field.jpg
soil soil.jpg
couplet couplet.jpg
ostrich ostrich.jpg
ladybug ladybug.jpg
log log.jpg
picture pictures.jpg
interchange interchange.jpg
rock rock.gif
bull bull.jpg
yes_i_can yes_i_can.png
woman woman.jpg
crayons crayons.jpg
barber barber.JPG
wuhuaguo wuhuaguo.jpg
now now.png
follow follow.jpg
sound sound.jpg
room room.png
dots dots.png
plus plus.png
public_toilet public_toilet.jpg
frying_pan frying_pan.jpg
all all.png
attention attention.png
doraemon doraemon.jpeg
crane crane2.jpg
empty_fish_bowl empty_fish_bowl2.jpg
mcdonald mcdonald.jpeg
4_emotions 4_emotions.png
buddha budha.gif
happy_birthday happy_birthday_peppa.jpg
fast fast.png
jinglun jinglun.jpg
david_class_photo david_class_photo.jpg
body body.png
color colors.jpg
half half.jpg
inside_out inside_out.jpg
nighttime nighttime.jpg
alive alive.png
vacuum_bag vacuum_bag.jpg
postman postman.png
pumpkin pumpkin.png
singapore singapore.jpg
bride bride.jpg
nanyangxindu nanyangxindu.jpg
woods woods.jpeg
stripes stripes.jpg
seat seat.jpg
make_up make_up.jpg
orange_peel orange_peel.jpg
two_tigers two_tigers.png
spring spring.jpg
laugh laugh.png
arm_wrestling arm_wrestling.jpg
far far.png
stadium stadium.jpg
carpark carpark.jpg
classroom classroom.jpg
left_hand left_hand.jpg
doll doll.jpg
picking_mushroom picking_mushroom2.jpg
beautiful beautiful_1.jpg
straight straight.png
hang hang2.jpg
body_parts body_parts2.jpg
milk milk.jpg
shadow shadow.jpg
factory factory.jpg
change change.png
swimming_pool swimming_pool.jpg
sands sand.jpg
twins twins.png
cave cave.jpg
finished finished.png
sunshine sunshine.jpeg
residential_building residential_building.jpg
fingers fingers.jpg
first first.png
entrance entrance.jpg
crescent crescent.jpg
turn_right turn_right.jpg
chinese_language chinese_language.jpg
near near.png
eyes eyes2.jpeg
parallelogram parallelogram.png
trunk trunk.jpg
summer summer.jpg
office office.jpg
elder_brother elder_brother.png
some some.png
sharp sharp.jpg
pen_tip pen_tip.jpg
waiting_hall waiting_hall.jpg
world_map world_map.jpeg
safety_pin safety_pin.jpg
slow slow.png
beijing beijing.jpg
raising_flag raising_flag.png
bed_sheet bed_sheet.jpeg
newspaper newspaper.jpg
turtle_laying_eggs turtle_laying_eggs.jpg
homework homework.jpeg
yard yard.png
cooking cooking.jpg
winter winter.jpg
dance dance.jpg
experiment experiment.jpg
love love2.jpg
most most.png
rifle rifle.jpg
steps steps.jpg
younger_brother younger_brother.png
younger_sister younger_sister.png
a_flock_of_birds a_flock_of_birds.jpg
uncle uncle.jpg
china_memorial china_memorial.jpg
knot knot.jpg
grandpa grandpa2.jpeg
kankang kankang.png
grassland grassland.jpg
waiter waiter.jpeg
chess_tiaoqi chess_tiaoqi.jpeg
wet_market wet_market.jpeg
passengers passengers.jpg
goodbye goodbye.png
light2 light.png
guests guests.jpg
name name.png
zhou1_surname zhou1_surname.png
deep deep.png
packing_school_bag packing_school_bag.jpg
running_nose running_nose.jpeg
school_bag bag.jpg
chubby chubby.png
underwear underwear.jpg
tell tell.jpg
english_text english_text.jpeg
camera camera.jpg
back back2.jpg
crops crops.jpg
labour labour.png
today today.jpg
connect_the_dots connect_the_dots.png
kungfu kungfu.jpg
ancient_tv_series ancient_tv_series.jpg
pine_tree pine_tree.jpg
dust dust.jpg
how_many how_many.png
too_bright too_bright.jpg
enlist enlist.png
belt belt.jpg
sneakers sneakers.jpeg
telescope telescope.jpg
floating_leaf floating_leaf.jpg
goose goose.jpeg
clear clear.png
small_wave small_wave.jpg
hundred 100.png
towards towards.png
bark_meow_roar bark_meow_roar.png
scenic_sqsx scenic_sqsx.jpeg
wrong wrong.jpg
measure_cup measure_cup.jpg
residential_block xiaoqu.png
fallen_leaves fallen_leaves.jpg
lotus lotus.jpeg
carry_water carry_water.png
brush_before_bed brush_before_bed.png
protect protect3.jpg
furnitures furnitures.jpg
need need.png
huangpu jiang1.png
give_way give_way.png
build build.jpg
god a_god.png
apps apps.jpg
shop shop_store.png
